ClimateID,Date/Time,EventType,MaxGust_kmh,P95_Threshold,ExtremeFlag
8200255,2012-11-07,Extreme Wind,95.0,83.0,1
8200255,2012-12-18,Extreme Wind,83.0,83.0,1
8200255,2012-12-19,Extreme Wind,83.0,83.0,1
8200255,2012-12-27,Extreme Wind,98.0,83.0,1
8200255,2012-12-29,Extreme Wind,100.0,83.0,1
8200255,2012-12-30,Extreme Wind,109.0,83.0,1
8200255,2013-01-02,Extreme Wind,83.0,83.0,1
8200255,2013-01-31,Extreme Wind,100.0,83.0,1
8200255,2013-02-04,Extreme Wind,83.0,83.0,1
8200255,2013-02-08,Extreme Wind,117.0,83.0,1
8200255,2013-02-09,Extreme Wind,132.0,83.0,1
8200255,2013-02-17,Extreme Wind,100.0,83.0,1
8200255,2013-02-18,Extreme Wind,91.0,83.0,1
8200255,2013-03-07,Extreme Wind,106.0,83.0,1
8200255,2013-03-08,Extreme Wind,106.0,83.0,1
8200255,2013-03-19,Extreme Wind,85.0,83.0,1
8200255,2013-03-20,Extreme Wind,102.0,83.0,1
8200255,2013-12-15,Extreme Wind,95.0,83.0,1
8200255,2014-01-03,Extreme Wind,83.0,83.0,1
8200255,2014-01-07,Extreme Wind,96.0,83.0,1
8200255,2014-01-26,Extreme Wind,89.0,83.0,1
8200255,2014-02-13,Extreme Wind,96.0,83.0,1
8200255,2014-02-14,Extreme Wind,98.0,83.0,1
8200255,2014-02-15,Extreme Wind,89.0,83.0,1
8200255,2014-02-16,Extreme Wind,89.0,83.0,1
8200255,2014-03-27,Extreme Wind,89.0,83.0,1
8200255,2014-07-05,Extreme Wind,115.0,83.0,1
8200255,2014-10-23,Extreme Wind,83.0,83.0,1
8200255,2014-11-18,Extreme Wind,83.0,83.0,1
8200255,2014-11-19,Extreme Wind,89.0,83.0,1
8200255,2014-11-26,Extreme Wind,93.0,83.0,1
8200255,2015-01-05,Extreme Wind,91.0,83.0,1
8200255,2015-01-26,Extreme Wind,95.0,83.0,1
8200255,2015-01-27,Extreme Wind,130.0,83.0,1
8200255,2015-02-02,Extreme Wind,85.0,83.0,1
8200255,2015-02-15,Extreme Wind,89.0,83.0,1
8200255,2015-02-16,Extreme Wind,83.0,83.0,1
8200255,2015-02-20,Extreme Wind,85.0,83.0,1
8200255,2015-03-17,Extreme Wind,87.0,83.0,1
8200255,2015-03-22,Extreme Wind,91.0,83.0,1
8200255,2015-03-26,Extreme Wind,89.0,83.0,1
8200255,2015-05-23,Extreme Wind,89.0,83.0,1
8200255,2015-11-14,Extreme Wind,83.0,83.0,1
8200255,2015-12-15,Extreme Wind,93.0,83.0,1
8200255,2015-12-29,Extreme Wind,93.0,83.0,1
8200255,2016-01-13,Extreme Wind,89.0,83.0,1
8200255,2016-01-16,Extreme Wind,95.0,83.0,1
8200255,2016-01-23,Extreme Wind,83.0,83.0,1
8200255,2016-02-08,Extreme Wind,102.0,83.0,1
8200255,2016-02-16,Extreme Wind,83.0,83.0,1
8200255,2016-03-21,Extreme Wind,87.0,83.0,1
8200255,2016-04-03,Extreme Wind,91.0,83.0,1
8200255,2016-10-22,Extreme Wind,85.0,83.0,1
8200255,2016-10-23,Extreme Wind,85.0,83.0,1
8200255,2016-10-28,Extreme Wind,91.0,83.0,1
8200255,2016-12-15,Extreme Wind,95.0,83.0,1
8200255,2016-12-16,Extreme Wind,91.0,83.0,1
8200255,2016-12-27,Extreme Wind,83.0,83.0,1
8200255,2016-12-29,Extreme Wind,93.0,83.0,1
8200255,2016-12-30,Extreme Wind,96.0,83.0,1
8200255,2017-01-05,Extreme Wind,83.0,83.0,1
8200255,2017-01-24,Extreme Wind,87.0,83.0,1
8200255,2017-02-09,Extreme Wind,115.0,83.0,1
8200255,2017-02-12,Extreme Wind,83.0,83.0,1
8200255,2017-02-13,Extreme Wind,111.0,83.0,1
8200255,2017-02-15,Extreme Wind,104.0,83.0,1
8200255,2017-02-16,Extreme Wind,104.0,83.0,1
8200255,2017-03-14,Extreme Wind,106.0,83.0,1
8200255,2017-03-19,Extreme Wind,85.0,83.0,1
8200255,2017-05-14,Extreme Wind,85.0,83.0,1
8200255,2017-10-30,Extreme Wind,89.0,83.0,1
8200255,2017-11-20,Extreme Wind,85.0,83.0,1
8200255,2017-12-12,Extreme Wind,85.0,83.0,1
8200255,2017-12-13,Extreme Wind,93.0,83.0,1
8200255,2017-12-25,Extreme Wind,137.0,83.0,1
8200255,2018-01-04,Extreme Wind,113.0,83.0,1
8200255,2018-01-05,Extreme Wind,96.0,83.0,1
8200255,2018-03-02,Extreme Wind,104.0,83.0,1
8200255,2018-03-03,Extreme Wind,107.0,83.0,1
8200255,2018-03-08,Extreme Wind,96.0,83.0,1
8200255,2018-03-13,Extreme Wind,111.0,83.0,1
8200255,2018-03-14,Extreme Wind,95.0,83.0,1
8200255,2018-03-22,Extreme Wind,85.0,83.0,1
8200255,2018-10-16,Extreme Wind,90.0,83.0,1
8200255,2018-10-18,Extreme Wind,88.0,83.0,1
8200255,2018-10-27,Extreme Wind,85.0,83.0,1
8200255,2018-11-03,Extreme Wind,91.0,83.0,1
8200255,2018-11-10,Extreme Wind,88.0,83.0,1
8200255,2018-11-14,Extreme Wind,90.0,83.0,1
8200255,2018-11-16,Extreme Wind,92.0,83.0,1
8200255,2018-11-21,Extreme Wind,89.0,83.0,1
8200255,2018-11-27,Extreme Wind,84.0,83.0,1
8200255,2019-01-24,Extreme Wind,94.0,83.0,1
8200255,2019-02-09,Extreme Wind,87.0,83.0,1
8200255,2019-02-13,Extreme Wind,84.0,83.0,1
8200255,2019-02-24,Extreme Wind,83.0,83.0,1
8200255,2019-02-25,Extreme Wind,86.0,83.0,1
8200255,2019-02-26,Extreme Wind,95.0,83.0,1
8200255,2019-03-04,Extreme Wind,88.0,83.0,1
8200255,2019-03-22,Extreme Wind,91.0,83.0,1
8200255,2019-04-03,Extreme Wind,87.0,83.0,1
8200255,2019-04-04,Extreme Wind,84.0,83.0,1
8200255,2019-10-11,Extreme Wind,88.0,83.0,1
8200255,2019-10-17,Extreme Wind,91.0,83.0,1
8200255,2019-11-01,Extreme Wind,86.0,83.0,1
8200255,2019-11-18,Extreme Wind,88.0,83.0,1
8200255,2019-12-02,Extreme Wind,97.0,83.0,1
8200255,2019-12-03,Extreme Wind,98.0,83.0,1
8200255,2019-12-10,Extreme Wind,89.0,83.0,1
8200255,2019-12-15,Extreme Wind,92.0,83.0,1
8200255,2019-12-16,Extreme Wind,86.0,83.0,1
8200255,2020-02-07,Extreme Wind,110.0,83.0,1
8200255,2020-02-27,Extreme Wind,83.0,83.0,1
8200255,2020-03-06,Extreme Wind,88.0,83.0,1
8200255,2020-03-07,Extreme Wind,95.0,83.0,1
8200255,2020-03-24,Extreme Wind,84.0,83.0,1
8200255,2020-04-02,Extreme Wind,97.0,83.0,1
8200255,2020-04-03,Extreme Wind,96.0,83.0,1
8200255,2020-05-09,Extreme Wind,108.0,83.0,1
8200255,2020-05-10,Extreme Wind,84.0,83.0,1
8200255,2020-09-22,Extreme Wind,87.0,83.0,1
8200255,2020-10-08,Extreme Wind,84.0,83.0,1
8200255,2020-11-02,Extreme Wind,89.0,83.0,1
8200255,2020-12-05,Extreme Wind,91.0,83.0,1
8200255,2020-12-06,Extreme Wind,91.0,83.0,1
8200255,2020-12-17,Extreme Wind,85.0,83.0,1
8200255,2021-02-01,Extreme Wind,85.0,83.0,1
8200255,2021-02-02,Extreme Wind,99.0,83.0,1
8200255,2021-02-07,Extreme Wind,100.0,83.0,1
8200255,2021-02-23,Extreme Wind,83.0,83.0,1
8200255,2021-03-02,Extreme Wind,92.0,83.0,1
8200255,2021-03-29,Extreme Wind,89.0,83.0,1
8200255,2021-04-16,Extreme Wind,84.0,83.0,1
8200255,2021-10-26,Extreme Wind,91.0,83.0,1
8200255,2021-10-27,Extreme Wind,102.0,83.0,1
8200255,2021-11-14,Extreme Wind,94.0,83.0,1
8200255,2021-12-07,Extreme Wind,88.0,83.0,1
8200255,2022-01-07,Extreme Wind,94.0,83.0,1
8200255,2022-01-14,Extreme Wind,93.0,83.0,1
8200255,2022-01-17,Extreme Wind,101.0,83.0,1
8200255,2022-01-29,Extreme Wind,111.0,83.0,1
8200255,2022-01-30,Extreme Wind,105.0,83.0,1
8200255,2022-02-18,Extreme Wind,90.0,83.0,1
8200255,2022-03-08,Extreme Wind,86.0,83.0,1
8200255,2022-03-12,Extreme Wind,87.0,83.0,1
8200255,2022-03-13,Extreme Wind,87.0,83.0,1
8200255,2022-04-19,Extreme Wind,86.0,83.0,1
8200255,2022-09-24,Extreme Wind,83.0,83.0,1
8200255,2022-11-20,Extreme Wind,85.0,83.0,1
8200255,2022-12-23,Extreme Wind,89.0,83.0,1
8200255,2022-12-24,Extreme Wind,84.0,83.0,1
8200255,2023-01-26,Extreme Wind,87.0,83.0,1
8200255,2023-03-14,Extreme Wind,97.0,83.0,1
8200255,2023-09-15,Extreme Wind,107.0,83.0,1
8200255,2023-09-16,Extreme Wind,105.0,83.0,1
8200255,2023-10-07,Extreme Wind,83.0,83.0,1
8200255,2023-12-11,Extreme Wind,108.0,83.0,1
8200255,2024-01-07,Extreme Wind,99.0,83.0,1
8200255,2024-01-10,Extreme Wind,90.0,83.0,1
8200255,2024-01-13,Extreme Wind,93.0,83.0,1
8200255,2024-01-14,Extreme Wind,94.0,83.0,1
8200255,2024-02-29,Extreme Wind,90.0,83.0,1
8200255,2024-03-10,Extreme Wind,87.0,83.0,1
8200255,2024-03-24,Extreme Wind,83.0,83.0,1
8200255,2024-03-25,Extreme Wind,83.0,83.0,1
8200255,2024-03-29,Extreme Wind,86.0,83.0,1
8200255,2024-04-04,Extreme Wind,100.0,83.0,1
8200255,2024-10-12,Extreme Wind,98.0,83.0,1
8200255,2024-11-24,Extreme Wind,83.0,83.0,1
8200255,2024-11-29,Extreme Wind,86.0,83.0,1
8200255,2025-01-02,Extreme Wind,85.0,83.0,1
8200255,2025-01-03,Extreme Wind,85.0,83.0,1
8200255,2025-02-14,Extreme Wind,91.0,83.0,1
8200255,2025-02-17,Extreme Wind,106.0,83.0,1
8200255,2025-02-18,Extreme Wind,100.0,83.0,1
8200255,2025-03-07,Extreme Wind,91.0,83.0,1
8200255,2025-03-08,Extreme Wind,88.0,83.0,1
8200255,2025-04-09,Extreme Wind,86.0,83.0,1
8200255,2025-05-23,Extreme Wind,87.0,83.0,1
8200255,2025-10-31,Extreme Wind,95.0,83.0,1
8200255,2025-11-01,Extreme Wind,98.0,83.0,1
8200255,2025-11-04,Extreme Wind,83.0,83.0,1
8200255,2025-11-11,Extreme Wind,84.0,83.0,1
8200255,2025-11-28,Extreme Wind,84.0,83.0,1
8200255,2025-12-11,Extreme Wind,90.0,83.0,1
8200255,2025-12-12,Extreme Wind,92.0,83.0,1
8200255,2025-12-19,Extreme Wind,92.0,83.0,1
8200255,2025-12-20,Extreme Wind,83.0,83.0,1
8200255,2025-12-30,Extreme Wind,86.0,83.0,1
8200255,2026-01-01,Extreme Wind,84.0,83.0,1
8200255,2026-01-16,Extreme Wind,95.0,83.0,1
8200255,2026-01-26,Extreme Wind,93.0,83.0,1
8200255,2026-02-23,Extreme Wind,118.0,83.0,1
8400301,1999-12-28,Extreme Wind,63.0,59.0,1
8400301,2000-01-06,Extreme Wind,67.0,59.0,1
8400301,2000-01-08,Extreme Wind,59.0,59.0,1
8400301,2000-01-13,Extreme Wind,63.0,59.0,1
8400301,2000-01-20,Extreme Wind,67.0,59.0,1
8400301,2000-01-22,Extreme Wind,65.0,59.0,1
8400301,2000-02-01,Extreme Wind,69.0,59.0,1
8400301,2000-02-09,Extreme Wind,70.0,59.0,1
8400301,2000-02-16,Extreme Wind,61.0,59.0,1
8400301,2000-02-18,Extreme Wind,69.0,59.0,1
8400301,2000-03-16,Extreme Wind,59.0,59.0,1
8400301,2000-03-18,Extreme Wind,61.0,59.0,1
8400301,2000-04-06,Extreme Wind,59.0,59.0,1
8400301,2000-04-10,Extreme Wind,67.0,59.0,1
8400301,2000-04-14,Extreme Wind,63.0,59.0,1
8400301,2000-04-18,Extreme Wind,59.0,59.0,1
8400301,2000-05-03,Extreme Wind,70.0,59.0,1
8400301,2000-05-18,Extreme Wind,63.0,59.0,1
8400301,2000-05-19,Extreme Wind,69.0,59.0,1
8400301,2000-06-09,Extreme Wind,61.0,59.0,1
8400301,2000-06-10,Extreme Wind,80.0,59.0,1
8400301,2000-06-26,Extreme Wind,65.0,59.0,1
8400301,2000-07-09,Extreme Wind,59.0,59.0,1
8400301,2000-09-23,Extreme Wind,59.0,59.0,1
8400301,2000-10-12,Extreme Wind,69.0,59.0,1
8400301,2000-10-20,Extreme Wind,65.0,59.0,1
8400301,2000-12-01,Extreme Wind,61.0,59.0,1
8400301,2000-12-09,Extreme Wind,78.0,59.0,1
8400301,2000-12-10,Extreme Wind,69.0,59.0,1
8400301,2000-12-12,Extreme Wind,72.0,59.0,1
8400301,2000-12-13,Extreme Wind,76.0,59.0,1
8400301,2000-12-18,Extreme Wind,74.0,59.0,1
8400301,2000-12-19,Extreme Wind,72.0,59.0,1
8400301,2000-12-21,Extreme Wind,65.0,59.0,1
8400301,2000-12-24,Extreme Wind,69.0,59.0,1
8400301,2001-02-10,Extreme Wind,65.0,59.0,1
8400301,2001-02-11,Extreme Wind,72.0,59.0,1
8400301,2001-02-15,Extreme Wind,74.0,59.0,1
8400301,2001-02-18,Extreme Wind,67.0,59.0,1
8400301,2001-02-24,Extreme Wind,61.0,59.0,1
8400301,2001-03-20,Extreme Wind,59.0,59.0,1
8400301,2001-04-19,Extreme Wind,70.0,59.0,1
8400301,2001-04-28,Extreme Wind,70.0,59.0,1
8400301,2001-06-20,Extreme Wind,69.0,59.0,1
8400301,2001-08-26,Extreme Wind,61.0,59.0,1
8400301,2001-10-31,Extreme Wind,63.0,59.0,1
8400301,2001-11-07,Extreme Wind,76.0,59.0,1
8400301,2001-11-08,Extreme Wind,72.0,59.0,1
8400301,2001-12-21,Extreme Wind,63.0,59.0,1
8400301,2001-12-28,Extreme Wind,61.0,59.0,1
8400301,2002-01-22,Extreme Wind,65.0,59.0,1
8400301,2002-01-31,Extreme Wind,63.0,59.0,1
8400301,2002-02-03,Extreme Wind,61.0,59.0,1
8400301,2002-02-28,Extreme Wind,83.0,59.0,1
8400301,2002-03-03,Extreme Wind,70.0,59.0,1
8400301,2002-03-05,Extreme Wind,61.0,59.0,1
8400301,2002-03-08,Extreme Wind,59.0,59.0,1
8400301,2002-03-14,Extreme Wind,72.0,59.0,1
8400301,2002-03-23,Extreme Wind,80.0,59.0,1
8400301,2002-04-02,Extreme Wind,72.0,59.0,1
8400301,2002-04-10,Extreme Wind,59.0,59.0,1
8400301,2002-04-20,Extreme Wind,61.0,59.0,1
8400301,2002-04-27,Extreme Wind,61.0,59.0,1
8400301,2002-05-04,Extreme Wind,78.0,59.0,1
8400301,2002-05-06,Extreme Wind,59.0,59.0,1
8400301,2002-05-23,Extreme Wind,65.0,59.0,1
8400301,2002-05-25,Extreme Wind,65.0,59.0,1
8400301,2002-06-02,Extreme Wind,59.0,59.0,1
8400301,2002-09-12,Extreme Wind,65.0,59.0,1
8400301,2002-09-29,Extreme Wind,61.0,59.0,1
8400301,2002-10-05,Extreme Wind,63.0,59.0,1
8400301,2002-10-06,Extreme Wind,59.0,59.0,1
8400301,2002-10-15,Extreme Wind,59.0,59.0,1
8400301,2002-12-09,Extreme Wind,61.0,59.0,1
8400301,2002-12-18,Extreme Wind,72.0,59.0,1
8400301,2002-12-27,Extreme Wind,61.0,59.0,1
8400301,2003-01-08,Extreme Wind,61.0,59.0,1
8400301,2003-01-27,Extreme Wind,63.0,59.0,1
8400301,2003-02-06,Extreme Wind,74.0,59.0,1
8400301,2003-02-07,Extreme Wind,61.0,59.0,1
8400301,2003-02-24,Extreme Wind,70.0,59.0,1
8400301,2003-03-03,Extreme Wind,65.0,59.0,1
8400301,2003-03-04,Extreme Wind,70.0,59.0,1
8400301,2003-03-07,Extreme Wind,59.0,59.0,1
8400301,2003-03-09,Extreme Wind,59.0,59.0,1
8400301,2003-03-31,Extreme Wind,67.0,59.0,1
8400301,2003-04-04,Extreme Wind,63.0,59.0,1
8400301,2003-04-13,Extreme Wind,70.0,59.0,1
8400301,2003-04-17,Extreme Wind,61.0,59.0,1
8400301,2003-05-04,Extreme Wind,69.0,59.0,1
8400301,2003-05-10,Extreme Wind,61.0,59.0,1
8400301,2003-06-03,Extreme Wind,63.0,59.0,1
8400301,2003-06-11,Extreme Wind,63.0,59.0,1
8400301,2003-07-10,Extreme Wind,61.0,59.0,1
8400301,2003-09-12,Extreme Wind,61.0,59.0,1
8400301,2003-10-14,Extreme Wind,63.0,59.0,1
8400301,2003-10-28,Extreme Wind,65.0,59.0,1
8400301,2003-10-30,Extreme Wind,67.0,59.0,1
8400301,2003-10-31,Extreme Wind,67.0,59.0,1
8400301,2003-11-02,Extreme Wind,65.0,59.0,1
8400301,2003-11-04,Extreme Wind,70.0,59.0,1
8400301,2003-11-09,Extreme Wind,69.0,59.0,1
8400301,2003-11-29,Extreme Wind,67.0,59.0,1
8400301,2003-11-30,Extreme Wind,67.0,59.0,1
8400301,2003-12-02,Extreme Wind,67.0,59.0,1
8400301,2003-12-08,Extreme Wind,63.0,59.0,1
8400301,2003-12-12,Extreme Wind,63.0,59.0,1
8400301,2003-12-13,Extreme Wind,70.0,59.0,1
8400301,2007-09-13,Extreme Wind,59.0,59.0,1
8400301,2007-11-04,Extreme Wind,70.0,59.0,1
8400301,2007-11-28,Extreme Wind,65.0,59.0,1
8400301,2008-01-11,Extreme Wind,61.0,59.0,1
8400301,2008-03-04,Extreme Wind,65.0,59.0,1
8400301,2008-03-18,Extreme Wind,70.0,59.0,1
8400301,2008-04-03,Extreme Wind,59.0,59.0,1
8400301,2008-11-16,Extreme Wind,63.0,59.0,1
8400301,2008-11-17,Extreme Wind,72.0,59.0,1
8400301,2008-12-08,Extreme Wind,63.0,59.0,1
8400301,2008-12-13,Extreme Wind,59.0,59.0,1
8400301,2009-01-08,Extreme Wind,63.0,59.0,1
8400301,2009-01-14,Extreme Wind,65.0,59.0,1
8400301,2009-01-15,Extreme Wind,59.0,59.0,1
8400301,2009-02-04,Extreme Wind,63.0,59.0,1
8400301,2009-03-13,Extreme Wind,67.0,59.0,1
8400301,2009-11-29,Extreme Wind,61.0,59.0,1
8400301,2009-11-30,Extreme Wind,65.0,59.0,1
8400301,2009-12-02,Extreme Wind,63.0,59.0,1
8400301,2009-12-03,Extreme Wind,63.0,59.0,1
8400301,2010-03-05,Extreme Wind,61.0,59.0,1
8400301,2010-09-21,Extreme Wind,63.0,59.0,1
8400301,2010-10-01,Extreme Wind,61.0,59.0,1
8400301,2010-11-05,Extreme Wind,59.0,59.0,1
8400301,2011-01-22,Extreme Wind,61.0,59.0,1
8400301,2011-02-16,Extreme Wind,61.0,59.0,1
8400301,2011-03-26,Extreme Wind,61.0,59.0,1
8400301,2011-11-12,Extreme Wind,63.0,59.0,1
8400301,2011-12-08,Extreme Wind,76.0,59.0,1
8400301,2011-12-09,Extreme Wind,74.0,59.0,1
8400301,2011-12-30,Extreme Wind,59.0,59.0,1
8400301,2012-01-14,Extreme Wind,67.0,59.0,1
8400301,2012-02-12,Extreme Wind,70.0,59.0,1
8400301,2012-05-19,Extreme Wind,59.0,59.0,1
8400301,2012-12-09,Extreme Wind,70.0,59.0,1
8400301,2013-01-31,Extreme Wind,69.0,59.0,1
8400301,2013-02-01,Extreme Wind,67.0,59.0,1
8400301,2013-02-04,Extreme Wind,83.0,59.0,1
8400301,2013-02-05,Extreme Wind,67.0,59.0,1
8400301,2013-04-17,Extreme Wind,59.0,59.0,1
8400301,2013-06-16,Extreme Wind,59.0,59.0,1
8400301,2013-11-02,Extreme Wind,59.0,59.0,1
8400301,2013-11-20,Extreme Wind,65.0,59.0,1
8400301,2013-11-28,Extreme Wind,67.0,59.0,1
8400301,2014-01-07,Extreme Wind,59.0,59.0,1
8400301,2014-02-17,Extreme Wind,59.0,59.0,1
8400301,2014-03-28,Extreme Wind,59.0,59.0,1
8400301,2014-09-22,Extreme Wind,61.0,59.0,1
8400301,2014-10-20,Extreme Wind,59.0,59.0,1
8400301,2014-11-08,Extreme Wind,70.0,59.0,1
8400301,2014-11-19,Extreme Wind,61.0,59.0,1
8400301,2015-01-09,Extreme Wind,61.0,59.0,1
8400301,2015-01-25,Extreme Wind,69.0,59.0,1
8400301,2015-01-26,Extreme Wind,59.0,59.0,1
8400301,2015-02-03,Extreme Wind,67.0,59.0,1
8400301,2015-02-06,Extreme Wind,70.0,59.0,1
8400301,2015-02-26,Extreme Wind,59.0,59.0,1
8400301,2015-03-03,Extreme Wind,59.0,59.0,1
8400301,2015-03-22,Extreme Wind,59.0,59.0,1
8400301,2015-04-05,Extreme Wind,69.0,59.0,1
8400301,2015-10-10,Extreme Wind,59.0,59.0,1
8400301,2015-11-07,Extreme Wind,59.0,59.0,1
8400301,2015-11-08,Extreme Wind,70.0,59.0,1
8400301,2016-02-17,Extreme Wind,69.0,59.0,1
8400301,2016-02-28,Extreme Wind,63.0,59.0,1
8400301,2016-03-22,Extreme Wind,69.0,59.0,1
8400301,2016-03-23,Extreme Wind,74.0,59.0,1
8400301,2016-03-24,Extreme Wind,61.0,59.0,1
8400301,2016-04-04,Extreme Wind,61.0,59.0,1
8400301,2016-04-29,Extreme Wind,65.0,59.0,1
8400301,2017-01-06,Extreme Wind,65.0,59.0,1
8400301,2017-01-13,Extreme Wind,63.0,59.0,1
8400301,2017-01-14,Extreme Wind,59.0,59.0,1
8400301,2017-02-10,Extreme Wind,85.0,59.0,1
8400301,2017-03-03,Extreme Wind,63.0,59.0,1
8400301,2017-03-04,Extreme Wind,59.0,59.0,1
8400301,2017-03-11,Extreme Wind,70.0,59.0,1
8400301,2017-04-03,Extreme Wind,61.0,59.0,1
8400301,2017-11-23,Extreme Wind,59.0,59.0,1
8400301,2017-12-26,Extreme Wind,72.0,59.0,1
8400301,2017-12-27,Extreme Wind,72.0,59.0,1
8400301,2018-01-31,Extreme Wind,61.0,59.0,1
8400301,2018-04-09,Extreme Wind,70.0,59.0,1
8400301,2018-04-14,Extreme Wind,61.0,59.0,1
8400301,2018-05-05,Extreme Wind,67.0,59.0,1
8400301,2018-05-17,Extreme Wind,59.0,59.0,1
8400301,2018-06-23,Extreme Wind,59.0,59.0,1
8400301,2018-11-14,Extreme Wind,66.0,59.0,1
8400301,2018-11-15,Extreme Wind,66.0,59.0,1
8400301,2018-11-24,Extreme Wind,60.0,59.0,1
8400301,2018-12-20,Extreme Wind,59.0,59.0,1
8400301,2019-01-03,Extreme Wind,62.0,59.0,1
8400301,2019-01-27,Extreme Wind,59.0,59.0,1
8400301,2019-04-02,Extreme Wind,60.0,59.0,1
8400301,2019-04-04,Extreme Wind,69.0,59.0,1
8400301,2019-04-05,Extreme Wind,61.0,59.0,1
8400301,2019-05-16,Extreme Wind,59.0,59.0,1
8400301,2019-06-01,Extreme Wind,64.0,59.0,1
8400301,2019-06-17,Extreme Wind,62.0,59.0,1
8400301,2019-08-01,Extreme Wind,69.0,59.0,1
8400301,2019-08-04,Extreme Wind,66.0,59.0,1
8400301,2019-09-08,Extreme Wind,70.0,59.0,1
8400301,2019-11-06,Extreme Wind,66.0,59.0,1
8400301,2019-11-07,Extreme Wind,61.0,59.0,1
8400301,2019-11-16,Extreme Wind,65.0,59.0,1
8400301,2019-12-10,Extreme Wind,63.0,59.0,1
8400301,2019-12-12,Extreme Wind,75.0,59.0,1
8400301,2020-03-16,Extreme Wind,64.0,59.0,1
8400301,2020-03-21,Extreme Wind,68.0,59.0,1
8400301,2020-04-10,Extreme Wind,59.0,59.0,1
8400301,2020-05-04,Extreme Wind,59.0,59.0,1
8400301,2020-05-17,Extreme Wind,70.0,59.0,1
8400301,2020-06-10,Extreme Wind,78.0,59.0,1
8400301,2020-11-02,Extreme Wind,64.0,59.0,1
8400301,2020-12-15,Extreme Wind,63.0,59.0,1
8400301,2020-12-16,Extreme Wind,60.0,59.0,1
8400301,2021-02-07,Extreme Wind,61.0,59.0,1
8400301,2021-04-23,Extreme Wind,60.0,59.0,1
8400301,2021-05-03,Extreme Wind,73.0,59.0,1
8400301,2021-12-07,Extreme Wind,61.0,59.0,1
8400301,2021-12-24,Extreme Wind,61.0,59.0,1
8400301,2022-01-06,Extreme Wind,62.0,59.0,1
8400301,2022-01-15,Extreme Wind,65.0,59.0,1
8400301,2022-01-30,Extreme Wind,73.0,59.0,1
8400301,2022-02-18,Extreme Wind,61.0,59.0,1
8400301,2022-03-13,Extreme Wind,70.0,59.0,1
8400301,2022-09-24,Extreme Wind,79.0,59.0,1
8400301,2023-01-26,Extreme Wind,65.0,59.0,1
8400301,2023-02-04,Extreme Wind,60.0,59.0,1
8400301,2023-03-20,Extreme Wind,66.0,59.0,1
8400301,2023-05-21,Extreme Wind,60.0,59.0,1
8400301,2023-11-19,Extreme Wind,61.0,59.0,1
8400301,2023-12-11,Extreme Wind,71.0,59.0,1
8400301,2023-12-12,Extreme Wind,61.0,59.0,1
8400301,2023-12-19,Extreme Wind,69.0,59.0,1
8400301,2023-12-22,Extreme Wind,62.0,59.0,1
8400301,2024-01-19,Extreme Wind,66.0,59.0,1
8400301,2024-02-29,Extreme Wind,59.0,59.0,1
8400301,2024-03-24,Extreme Wind,68.0,59.0,1
8400301,2024-12-22,Extreme Wind,80.0,59.0,1
8400301,2025-01-05,Extreme Wind,64.0,59.0,1
8400301,2025-04-02,Extreme Wind,62.0,59.0,1
8400301,2025-11-12,Extreme Wind,66.0,59.0,1
8400301,2025-12-05,Extreme Wind,63.0,59.0,1
8400301,2025-12-15,Extreme Wind,62.0,59.0,1
8400301,2025-12-20,Extreme Wind,69.0,59.0,1
8400301,2026-01-12,Extreme Wind,64.0,59.0,1
8400301,2026-02-22,Extreme Wind,60.0,59.0,1
8400301,2026-04-07,Extreme Wind,63.0,59.0,1
8100467,2007-08-08,Extreme Wind,74.0,71.0,1
8100467,2007-08-09,Extreme Wind,91.0,71.0,1
8100467,2007-09-04,Extreme Wind,72.0,71.0,1
8100467,2007-11-04,Extreme Wind,93.0,71.0,1
8100467,2007-11-28,Extreme Wind,72.0,71.0,1
8100467,2007-12-02,Extreme Wind,74.0,71.0,1
8100467,2007-12-04,Extreme Wind,96.0,71.0,1
8100467,2007-12-12,Extreme Wind,78.0,71.0,1
8100467,2007-12-13,Extreme Wind,72.0,71.0,1
8100467,2007-12-17,Extreme Wind,78.0,71.0,1
8100467,2007-12-18,Extreme Wind,80.0,71.0,1
8100467,2008-01-02,Extreme Wind,78.0,71.0,1
8100467,2008-02-02,Extreme Wind,80.0,71.0,1
8100467,2008-02-11,Extreme Wind,80.0,71.0,1
8100467,2008-02-27,Extreme Wind,72.0,71.0,1
8100467,2008-03-02,Extreme Wind,85.0,71.0,1
8100467,2008-03-04,Extreme Wind,78.0,71.0,1
8100467,2008-03-08,Extreme Wind,72.0,71.0,1
8100467,2008-03-09,Extreme Wind,85.0,71.0,1
8100467,2008-03-23,Extreme Wind,76.0,71.0,1
8100467,2008-04-02,Extreme Wind,89.0,71.0,1
8100467,2008-04-03,Extreme Wind,83.0,71.0,1
8100467,2008-09-29,Extreme Wind,72.0,71.0,1
8100467,2008-11-22,Extreme Wind,85.0,71.0,1
8100467,2008-12-08,Extreme Wind,91.0,71.0,1
8100467,2008-12-16,Extreme Wind,76.0,71.0,1
8100467,2008-12-22,Extreme Wind,120.0,71.0,1
8100467,2008-12-25,Extreme Wind,89.0,71.0,1
8100467,2009-01-01,Extreme Wind,72.0,71.0,1
8100467,2009-01-02,Extreme Wind,80.0,71.0,1
8100467,2009-01-06,Extreme Wind,76.0,71.0,1
